Car_ID,Brand,Model,Variant_Name,Year,Body_Type,Fuel_Type,Transmission,Price_Lakh,Mileage_kmpl,Engine_CC,Seating_Capacity,Service_Cost_INR,Airbags,ABS,Rear_Camera,Touchscreen,Cruise_Control,Sunroof,Safety_Rating,Brand_Image_Score,Sentiment_Score,Headlight_INR,Backlight_INR,FrontBumper_INR,RearBumper_INR,SideMirror_INR
981,Rolls-Royce,Cullinan,Series II AT,2025,SUV,Petrol,Automatic,695.0,6.0,6750,5,90000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.99,300000,240000,450000,440000,200000
982,Lamborghini,Urus Performante,AT,2025,SUV,Petrol,Automatic,410.0,7.8,3996,5,80000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.99,220000,180000,350000,340000,150000
983,Ferrari,Purosangue,V12 AT,2025,SUV,Petrol,Automatic,1050.0,6.0,6496,4,150000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.99,450000,360000,700000,680000,300000
984,Maserati,Grecale,Trofeo AT,2025,SUV,Petrol,Automatic,125.0,11.5,2992,5,35000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.90,95000,72000,150000,145000,60000
985,Genesis,GV80,Petrol AT,2025,SUV,Petrol,Automatic,120.0,10.5,2497,7,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.86,90000,70000,140000,135000,56000
986,Genesis,G90,Petrol AT,2025,Sedan,Petrol,Automatic,150.0,9.5,3470,5,34000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.88,110000,85000,170000,165000,70000
987,Hongqi,HS9,EV AWD,2025,SUV,Electric,Automatic,135.0,0.0,0,6,32000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.85,95000,75000,150000,145000,60000
988,Zeekr,009 Grand,EV,2025,MPV,Electric,Automatic,140.0,0.0,0,6,33000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.86,98000,76000,150000,145000,60000
989,NIO,EL8,Signature EV,2025,SUV,Electric,Automatic,135.0,0.0,0,7,32000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.88,95000,75000,150000,145000,60000
990,XPeng,X9,EV MPV,2025,MPV,Electric,Automatic,120.0,0.0,0,7,30000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.85,90000,70000,140000,135000,56000
991,Hyundai,IONIQ 7,AWD EV,2026,SUV,Electric,Automatic,75.0,0.0,0,7,19000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.80,38000,28000,58000,55000,23000
992,Kia,EV9,Earth AWD,2025,SUV,Electric,Automatic,68.0,0.0,0,7,17500,8,Yes,Yes,Yes,Yes,Yes,5,9,0.79,36000,26000,54000,51000,22000
993,Toyota,bZ4X,AWD EV,2025,SUV,Electric,Automatic,48.0,0.0,0,5,14500,8,Yes,Yes,Yes,Yes,Yes,5,9,0.78,29000,20000,45000,42000,17000
994,Hyundai,Palisaade,Calligraphy AT,2025,SUV,Diesel,Automatic,52.0,14.0,2199,7,16000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.71,36000,26000,54000,51000,22000
995,Kia,Telluride,AWD AT,2025,SUV,Petrol,Automatic,55.0,12.0,3778,7,17000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.72,38000,28000,58000,55000,23000
996,MG,Gloster,Blackstorm AT,2025,SUV,Diesel,Automatic,41.5,12.0,1996,7,15000,6,Yes,Yes,Yes,Yes,Yes,5,7,0.71,35000,25000,52000,49000,21000
997,Isuzu,Mu-X,Premium AT,2025,SUV,Diesel,Automatic,37.0,12.3,1898,7,14500,6,Yes,Yes,Yes,Yes,Yes,4,7,0.55,32000,22000,48000,45000,19000
998,Ford,Mustang Mach-E,GT EV,2025,SUV,Electric,Automatic,85.0,0.0,0,5,24000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.88,70000,52000,105000,100000,42000
999,Cadillac,Lyriq,AWD EV,2025,SUV,Electric,Automatic,95.0,0.0,0,5,26000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.89,80000,60000,120000,115000,48000
1000,Land Rover,Range Rover Electric,AWD EV,2026,SUV,Electric,Automatic,180.0,0.0,0,5,35000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.95,120000,95000,185000,180000,76000
